date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:51:52	60710/60710	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:51:52%20GMT	https://static.wixstatic.com/media/8659e2_2ae1c467e34f4dc8986fbf43cebd905f~mv2.jpeg/v1/fill/w_480,h_640,fp_0.18_0.22,q_90,enc_avif,quality_auto/8659e2_2ae1c467e34f4dc8986fbf43cebd905f~mv2.jpeg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_2ae1c467e34f4dc8986fbf43cebd905f_mv2.jpe/v1/fill/w_480,h_640,fp_0.18_0.22,q_90/8659e2_2ae1c467e34f4dc8	(from https://www.lgbtcenterofreading.com/)
16:51:52	377/377	---MCZ	200	added ('OK')	text/xml	etag:W/%22179-YPDe1wRHPJhFIzvPVewNBRgMjMw%22	https://www.lgbtcenterofreading.com/sitemap.xml	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/sitemap.xml	(from https://www.lgbtcenterofreading.com/)
16:51:52	2206/2206	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Mar%202026%2021:51:52%20GMT	https://www.lgbtcenterofreading.com/feed.xml	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/feed.47.delayed	(from https://www.lgbtcenterofreading.com/)
16:51:52	16389/16389	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:51:52%20GMT	https://static.wixstatic.com/media/8659e2_f47b4e50f064459f8f05ecbd1f2aa4a5~mv2.jpg/v1/fill/w_178,h_311,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/1.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_f47b4e50f064459f8f05ecbd1f2aa4a5_mv2.jpg/v1/fill/w_178,h_311,al_c,q_80,usm_0.66_1.00_0.01,/1.30.delaye	(from https://www.lgbtcenterofreading.com/)
16:51:52	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://www.lgbtcenterofreading.com/)
16:51:52	12931/12931	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:51:52%20GMT	https://static.wixstatic.com/media/8659e2_fc6401d7f23a4c3ba209a26f483c65cc~mv2.jpg/v1/fill/w_178,h_311,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_fc6401d7f23a4c3ba209a26f483c65cc_mv2.jpg/v1/fill/w_178,h_311,al_c,q_80,usm_0.66_1.00_0.01,/2.31.delaye	(from https://www.lgbtcenterofreading.com/)
16:51:53	19009/19009	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:51:53%20GMT	https://static.wixstatic.com/media/8659e2_672ecbb6288c414cad52ffe60e878e99~mv2.jpg/v1/fill/w_178,h_311,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/3.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_672ecbb6288c414cad52ffe60e878e99_mv2.jpg/v1/fill/w_178,h_311,al_c,q_80,usm_0.66_1.00_0.01,/3.32.delaye	(from https://www.lgbtcenterofreading.com/)
16:51:53	131835/131835	---M-Z	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://www.lgbtcenterofreading.com/)
16:51:53	88558/88558	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:51:53%20GMT	https://static.wixstatic.com/media/8659e2_b0d29bead98446ec86d46b6131b5c4cf~mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,quality_auto/8659e2_b0d29bead98446ec86d46b6131b5c4cf~mv2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_b0d29bead98446ec86d46b6131b5c4cf_mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,qual/8659e2_b0d29bead98446ec	(from https://www.lgbtcenterofreading.com/)
16:51:53	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://www.lgbtcenterofreading.com/)
16:51:53	140882/140882	---M-Z	200	added ('OK')	application/javascript	etag:W/%22fc4e854872ee937eb5032d8a635db3c7%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.3bc4af6f.bundle.min.js	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.3bc4af6f.bundle.min.js	(from https://www.lgbtcenterofreading.com/)
16:51:53	62895/62895	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:51:53%20GMT	https://static.wixstatic.com/media/8659e2_69db06bda6a945988c46197ce6b8a67e~mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,quality_auto/8659e2_69db06bda6a945988c46197ce6b8a67e~mv2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_69db06bda6a945988c46197ce6b8a67e_mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,qual/8659e2_69db06bda6a94598	(from https://www.lgbtcenterofreading.com/)
16:51:54	222111/222111	---M-Z	200	added ('OK')	application/javascript	etag:W/%22773170f56728def3e7b4bd9d3085752b%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.eb400bb1.bundle.min.js	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.parastorage.com/services/wix-thunderbolt/dist/main.eb400bb1.bundle.min.js	(from https://www.lgbtcenterofreading.com/)
16:51:54	152/152	---M-Z	200	added ('OK')	application/javascript	etag:W/%22bf8f6aa63ab8af397b5583a85e954280%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.99fa8096.bundle.min.js	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.99fa8096.bundle.min.js	(from https://www.lgbtcenterofreading.com/)
16:51:54	53223/53223	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:51:54%20GMT	https://static.wixstatic.com/media/8659e2_20939b14b55c432780e678bd23c3dfef~mv2.png/v1/fill/w_308,h_430,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/1.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_20939b14b55c432780e678bd23c3dfef_mv2.png/v1/fill/w_308,h_430,al_c,q_85,usm_0.66_1.00_0.01,/1.36.delaye	(from https://www.lgbtcenterofreading.com/)
16:51:54	87409/87409	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:51:54%20GMT	https://static.wixstatic.com/media/8659e2_e6b703b9251449638db6aca5a2b905ea~mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,quality_auto/8659e2_e6b703b9251449638db6aca5a2b905ea~mv2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_e6b703b9251449638db6aca5a2b905ea_mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,qual/8659e2_e6b703b925144963	(from https://www.lgbtcenterofreading.com/)
16:51:54	3828/3828	---M-Z	200	added ('OK')	application/javascript	etag:W/%223a24630a3be11a607e3572bfef26e2d3%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://www.lgbtcenterofreading.com/)
16:51:54	62441/62441	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:51:54%20GMT	https://static.wixstatic.com/media/8659e2_21874e33a38f41808d11e2790aaf11a1~mv2.png/v1/fill/w_308,h_430,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/2.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_21874e33a38f41808d11e2790aaf11a1_mv2.png/v1/fill/w_308,h_430,al_c,q_85,usm_0.66_1.00_0.01,/2.37.delaye	(from https://www.lgbtcenterofreading.com/)
16:51:54	2203/2203	---MCZ	400	error ('Bad%20Request')	text/html	date:Thu,%2005%20Mar%202026%2021:51:54%20GMT	https://www.lgbtcenterofreading.com/decodeURIComponent(e	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/decodeURIComponent(e.4f.delayed	(from https://www.lgbtcenterofreading.com/)
16:51:54	63261/63261	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:51:54%20GMT	https://static.wixstatic.com/media/8659e2_04d8e350cdcc45edac8089bc31626844~mv2.png/v1/fill/w_308,h_430,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/3.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_04d8e350cdcc45edac8089bc31626844_mv2.png/v1/fill/w_308,h_430,al_c,q_85,usm_0.66_1.00_0.01,/3.38.delaye	(from https://www.lgbtcenterofreading.com/)
16:51:55	9582/9582	---M-Z	200	added ('OK')	application/javascript	etag:W/%22df644f83788d1f4c908f19099724035e%22	https://static.parastorage.com/services/tag-manager-client/1.1028.0/siteTags.bundle.min.js	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.parastorage.com/services/tag-manager-client/1.1028.0/siteTags.bundle.min.js	(from https://www.lgbtcenterofreading.com/)
16:51:56	20007/20007	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:51:55%20GMT	https://static.wixstatic.com/media/8659e2_fa4dbb71881d409aa3d511039f2c41d9~mv2.png/v1/crop/x_5,y_12,w_187,h_177/fill/w_186,h_174,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Newsletter%20Graphic.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_fa4dbb71881d409aa3d511039f2c41d9_mv2.png/v1/crop/x_5,y_12,w_187,h_177/fill/w_1/Newsletter%20Graphic.3b.d	(from https://www.lgbtcenterofreading.com/)
16:51:57	100983/100983	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:51:55%20GMT	https://static.wixstatic.com/media/09a967_edad7bb84d414049ac4d41574b0735a6~mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,quality_auto/09a967_edad7bb84d414049ac4d41574b0735a6~mv2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/09a967_edad7bb84d414049ac4d41574b0735a6_mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,qual/09a967_edad7bb84d414049	(from https://www.lgbtcenterofreading.com/)
16:51:58	85191/85191	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:51:56%20GMT	https://static.wixstatic.com/media/8659e2_2391b15629024050b8696cac598ad381~mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,quality_auto/8659e2_2391b15629024050b8696cac598ad381~mv2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_2391b15629024050b8696cac598ad381_mv2.jpg/v1/fit/w_480,h_640,q_90,enc_avif,qual/8659e2_2391b15629024050	(from https://www.lgbtcenterofreading.com/)
16:51:59	71818/71818	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:51:57%20GMT	https://static.wixstatic.com/media/8659e2_3c19d382d8de40f0b7fa5207f398150b~mv2.png/v1/fill/w_448,h_205,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/LGBTQ+%20Sensitivity%20Trainings%20(2).png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_3c19d382d8de40f0b7fa5207f398150b_mv2.png/v1/fill/w_448,h_205,al_c,q_85,usm_0.6/LGBTQ+%20Sensitivity%20Trai	(from https://www.lgbtcenterofreading.com/)
16:51:59	148736/148736	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:51:57%20GMT	https://static.wixstatic.com/media/8659e2_602e3c9ab9e6422396c6c415c2250378~mv2.png/v1/fill/w_923,h_260,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Counseling%20Graphics%20(1).png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_602e3c9ab9e6422396c6c415c2250378_mv2.png/v1/fill/w_923,h_260,al_c,q_85,usm_0.6/Counseling%20Graphics%20(1)	(from https://www.lgbtcenterofreading.com/)
16:52:00	3996/3996	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:52:00%20GMT	https://static.wixstatic.com/media/8659e2_df07d57335a44123b6256bb3624e7e74~mv2.png/v1/fill/w_75,h_77,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Candid%202025.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_df07d57335a44123b6256bb3624e7e74_mv2.png/v1/fill/w_75,h_77,al_c,q_85,usm_0.66_1/Candid%202025.42.delaye	(from https://www.lgbtcenterofreading.com/)
16:53:06	10873/10873	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:51:56%20GMT	https://static.wixstatic.com/media/11062b_1d42c24b618e42fd8003ca991c1b4f4b~mv2.png/v1/fill/w_199,h_196,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/11062b_1d42c24b618e42fd8003ca991c1b4f4b~mv2.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/11062b_1d42c24b618e42fd8003ca991c1b4f4b_mv2.png/v1/fill/w_199,h_196,al_c,q_85,usm_0.6/11062b_1d42c24b618e42fd	(from https://www.lgbtcenterofreading.com/)
16:53:07	804/804	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:51:58%20GMT	https://static.wixstatic.com/media/23fd2a2be53141ed810f4d3dcdcd01fa.png/v1/fill/w_24,h_24,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/23fd2a2be53141ed810f4d3dcdcd01fa.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/23fd2a2be53141ed810f4d3dcdcd01fa.png/v1/fill/w_24,h_24,al_c,q_85,usm_0.66_1.00_0.01,e/23fd2a2be53141ed810f4d3	(from https://www.lgbtcenterofreading.com/)
16:53:07	943/943	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:51:59%20GMT	https://static.wixstatic.com/media/81af6121f84c41a5b4391d7d37fce12a.png/v1/fill/w_24,h_24,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/81af6121f84c41a5b4391d7d37fce12a.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/81af6121f84c41a5b4391d7d37fce12a.png/v1/fill/w_24,h_24,al_c,q_85,usm_0.66_1.00_0.01,e/81af6121f84c41a5b4391d7	(from https://www.lgbtcenterofreading.com/)
16:53:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:52:01%20GMT	https://www.lgbtcenterofreading.com/api/	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/api/index.html	(from https://www.lgbtcenterofreading.com/)
16:53:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:53:07%20GMT	https://www.lgbtcenterofreading.com/envelope/	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/envelope/index.html	(from https://www.lgbtcenterofreading.com/)
16:53:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2005%20Mar%202026%2021:53:07%20GMT	https://www.lgbtcenterofreading.com/_files/ugd/8659e2_c3c54f80da054df0af2d8f86175c1055.pdf	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/www.lgbtcenterofreading.com/_files/ugd/8659e2_c3c54f80da054df0af2d8f86175c1055.61.delayed	(from https://www.lgbtcenterofreading.com/board-of-directors)
16:53:08	28149/28149	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:07%20GMT	https://static.wixstatic.com/media/8659e2_ff8b7b95d63945ab9b2398874815c0a3~mv2.jpg/v1/crop/x_0,y_25,w_340,h_382,q_80,blur_2,enc_avif,quality_auto/8659e2_ff8b7b95d63945ab9b2398874815c0a3~mv2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_ff8b7b95d63945ab9b2398874815c0a3_mv2.jpg/v1/crop/x_0,y_25,w_340,h_382,q_80,blu/8659e2_ff8b7b95d63945ab	(from https://www.lgbtcenterofreading.com/who-we-are)
16:53:09	2874/2874	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Mar%202026%2021:53:08%20GMT	https://static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d~mv2.png	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_1d29bf3cdbe943e9ad957f5afbab1c4d_mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_/8659e2_1d29bf3cdbe943e9	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:09	14571/14571	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:08%20GMT	https://static.wixstatic.com/media/8659e2_b9d395d8df114f768b66fe0a664a1810~mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/1.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_b9d395d8df114f768b66fe0a664a1810_mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,/1.55.delaye	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:10	13943/13943	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:09%20GMT	https://static.wixstatic.com/media/8659e2_f735f4addd82461bb270591d07f8da08~mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/2.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_f735f4addd82461bb270591d07f8da08_mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,/2.56.delaye	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:10	13729/13729	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:09%20GMT	https://static.wixstatic.com/media/8659e2_ff29bdd8c0f44dc08543b0c19d2bcb7d~mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/3.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_ff29bdd8c0f44dc08543b0c19d2bcb7d_mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,/3.57.delaye	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:11	14824/14824	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:10%20GMT	https://static.wixstatic.com/media/8659e2_cea125895ece45c297f9db0d6854a3f5~mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/5.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_cea125895ece45c297f9db0d6854a3f5_mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,/5.59.delaye	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:11	14026/14026	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:10%20GMT	https://static.wixstatic.com/media/8659e2_c8fc59b25a874019ae1347de5f14a973~mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/4.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_c8fc59b25a874019ae1347de5f14a973_mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,/4.58.delaye	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:12	14366/14366	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:11%20GMT	https://static.wixstatic.com/media/8659e2_13bb2244119a46dab9be2b7253359ad9~mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/6.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_13bb2244119a46dab9be2b7253359ad9_mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,/6.5a.delaye	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:13	13620/13620	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:12%20GMT	https://static.wixstatic.com/media/8659e2_11d981208429413296a85069308f4c17~mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/7.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_11d981208429413296a85069308f4c17_mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,/7.5b.delaye	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:13	18146/18146	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:12%20GMT	https://static.wixstatic.com/media/8659e2_fd46444b175e4eea901fe266541f3d33~mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/8.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_fd46444b175e4eea901fe266541f3d33_mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,/8.5c.delaye	(from https://www.lgbtcenterofreading.com/our-impact)
16:53:13	16240/16240	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Mar%202026%2021:53:13%20GMT	https://static.wixstatic.com/media/8659e2_c1873aaefbb34c67a3ad183d010fecf4~mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/9.jpg	C:/Users/logan/Nextcloud/Documents/PSU/Spring%202026/IST413/LGBT%20Center%20Of%20Reading/LCGR%20Original%20Site/static.wixstatic.com/media/8659e2_c1873aaefbb34c67a3ad183d010fecf4_mv2.jpg/v1/fill/w_168,h_294,al_c,q_80,usm_0.66_1.00_0.01,/9.5d.delaye	(from https://www.lgbtcenterofreading.com/our-impact)
